0.0;-0.01;0.26;388
0.0;-0.01;0.26;391
0.0;-0.01;0.26;395
0.0;-0.01;0.26;398
0.0;-0.01;0.26;402
0.0;-0.01;0.26;405
0.0;-0.01;0.26;409
0.0;-0.01;0.26;412
0.0;-0.01;0.26;416
0.0;-0.01;0.26;419
0.0;-0.01;0.26;423
0.0;-0.01;0.26;427
0.0;-0.01;0.26;431
0.0;-0.01;0.26;434
0.0;-0.01;0.26;438
0.0;-0.01;0.26;441
0.0;-0.01;0.26;445
0.0;-0.01;0.26;448
0.0;-0.01;0.26;452
0.0;-0.01;0.26;455
0.0;-0.01;0.26;459
0.0;-0.01;0.26;462
0.0;-0.01;0.26;466
0.0;-0.01;0.26;470
0.0;-0.01;0.26;473
0.0;-0.01;0.26;477
0.0;-0.01;0.26;480
0.0;-0.01;0.26;484
0.0;-0.01;0.26;487
0.0;-0.01;0.26;491
0.0;-0.01;0.26;494
0.0;-0.01;0.26;498
0.0;-0.01;0.26;501
0.0;-0.01;0.26;505
0.0;-0.01;0.26;508
0.0;-0.01;0.26;513
0.0;-0.01;0.26;516
0.0;-0.01;0.26;520
0.0;-0.01;0.26;523
0.0;-0.01;0.26;527
0.0;-0.01;0.26;530
0.0;-0.01;0.26;534
0.0;-0.01;0.26;537
0.0;-0.01;0.26;541
0.0;-0.01;0.26;544
0.0;-0.01;0.26;548
0.0;-0.01;0.26;551
0.0;-0.01;0.26;556
0.0;-0.01;0.26;559
0.0;-0.01;0.26;563
-0.0;-0.01;0.26;566
0.0;-0.01;0.26;570
0.0;-0.01;0.26;573
0.0;-0.01;0.26;577
0.0;-0.01;0.26;580
0.0;-0.01;0.26;584
0.0;-0.01;0.26;587
0.0;-0.01;0.26;591
0.0;-0.01;0.26;594
0.0;-0.01;0.26;599
0.0;-0.01;0.26;602
0.0;-0.01;0.26;606
0.0;-0.01;0.26;609
0.0;-0.01;0.26;613
0.0;-0.01;0.26;616
0.0;-0.01;0.26;620
0.0;-0.01;0.26;623
0.0;-0.01;0.26;627
0.0;-0.01;0.26;630
-0.0;-0.01;0.26;634
0.0;-0.01;0.26;637
0.0;-0.01;0.26;642
0.0;-0.01;0.26;645
0.0;-0.01;0.26;649
0.0;-0.01;0.26;652
0.0;-0.01;0.26;656
0.0;-0.01;0.26;659
0.0;-0.01;0.26;663
0.0;-0.01;0.26;666
0.0;-0.01;0.26;670
0.0;-0.01;0.26;673
0.0;-0.01;0.26;677
0.0;-0.01;0.26;680
0.0;-0.01;0.26;684
0.0;-0.01;0.26;688
0.0;-0.01;0.26;691
0.0;-0.01;0.26;695
0.0;-0.01;0.26;698
0.0;-0.01;0.26;702
0.0;-0.01;0.26;705
0.0;-0.01;0.26;709
0.0;-0.01;0.26;712
0.0;-0.01;0.26;716
0.0;-0.01;0.26;719
0.0;-0.01;0.26;723
0.0;-0.01;0.26;727
0.0;-0.01;0.26;731
0.0;-0.01;0.26;734
0.0;-0.01;0.26;738
0.0;-0.01;0.26;741
0.0;-0.01;0.26;745
0.0;-0.01;0.26;748
0.0;-0.01;0.26;752
0.0;-0.01;0.26;755
0.0;-0.01;0.26;759
0.0;-0.01;0.26;762
0.0;-0.01;0.26;766
0.0;-0.01;0.26;770
0.0;-0.01;0.26;774
0.0;-0.01;0.26;777
0.0;-0.01;0.26;781
0.0;-0.01;0.26;784
0.0;-0.01;0.26;788
0.0;-0.01;0.26;791
0.0;-0.01;0.26;795
0.0;-0.01;0.26;798
0.0;-0.01;0.26;802
0.0;-0.01;0.26;805
0.0;-0.01;0.26;809
0.0;-0.01;0.26;813
0.0;-0.01;0.26;816
0.0;-0.01;0.26;820
0.0;-0.01;0.26;823
0.0;-0.01;0.26;827
0.0;-0.01;0.26;830
0.0;-0.01;0.26;834
0.0;-0.01;0.26;837
0.0;-0.01;0.26;841
0.0;-0.01;0.26;844
0.0;-0.01;0.26;848
0.0;-0.01;0.26;851
0.0;-0.01;0.26;856
0.0;-0.01;0.26;859
0.0;-0.01;0.26;863
0.0;-0.01;0.26;866
0.0;-0.01;0.26;870
0.0;-0.01;0.26;873
0.0;-0.01;0.26;877
0.0;-0.01;0.26;880
0.0;-0.01;0.26;884
0.0;-0.01;0.26;887
0.0;-0.01;0.26;891
0.01;0.0;0.25;894
-0.0;-0.01;0.26;899
0.0;-0.01;0.27;902
0.01;-0.01;0.26;906
-0.0;-0.01;0.25;909
0.0;-0.01;0.25;913
-0.0;-0.01;0.26;916
0.0;-0.01;0.26;920
0.01;-0.01;0.25;923
-0.0;-0.0;0.26;927
0.0;-0.0;0.26;931
0.01;-0.0;0.27;934
0.0;-0.01;0.26;939
0.0;-0.01;0.26;942
0.0;-0.02;0.26;945
-0.0;-0.02;0.26;949
-0.0;-0.01;0.26;953
0.0;-0.01;0.26;956
0.0;-0.01;0.26;960
0.0;-0.0;0.26;963
0.01;0.0;0.26;967
0.01;0.0;0.26;970
0.01;0.01;0.26;973
0.01;0.0;0.26;977
0.01;0.01;0.26;980
0.01;0.0;0.26;984
-0.0;-0.0;0.25;988
0.01;0.02;0.26;991
0.0;0.0;0.26;995
0.0;-0.0;0.25;998
-0.0;-0.02;0.27;1001
-0.01;-0.02;0.25;1005
-0.0;-0.01;0.25;1009
-0.01;-0.02;0.26;1013
0.0;-0.03;0.26;1017
0.0;-0.02;0.25;1020
-0.01;-0.03;0.26;1025
-0.0;-0.02;0.26;1029
-0.0;-0.02;0.26;1033
-0.0;-0.01;0.26;1036
0.0;-0.02;0.26;1040
0.01;-0.02;0.26;1044
0.0;-0.02;0.26;1048
0.0;-0.01;0.26;1051
0.0;-0.01;0.25;1055
0.0;-0.01;0.26;1059
0.0;-0.01;0.26;1062
0.01;-0.01;0.26;1067
0.0;-0.01;0.26;1071
0.01;-0.01;0.26;1074
-0.0;-0.01;0.26;1078
0.0;-0.01;0.26;1082
0.0;-0.01;0.26;1085
0.0;-0.01;0.26;1089
0.0;-0.01;0.26;1093
0.0;-0.01;0.26;1096
0.0;-0.01;0.26;1100
0.0;-0.01;0.26;1104
0.0;-0.01;0.26;1107
0.0;-0.01;0.26;1112
0.0;-0.01;0.26;1116
0.0;-0.01;0.26;1119
0.0;-0.01;0.26;1123
0.0;-0.01;0.26;1126
0.0;-0.01;0.26;1130
0.0;-0.01;0.26;1134
0.0;-0.01;0.26;1137
0.0;-0.01;0.26;1141
0.0;-0.01;0.26;1145
0.0;-0.01;0.26;1148
0.0;-0.06;0.26;1153
0.01;-0.06;0.27;1157
0.04;-0.05;0.25;1160
0.03;-0.03;0.26;1164
0.03;-0.03;0.25;1168
0.02;-0.01;0.26;1171
-0.0;0.0;0.26;1175
-0.01;0.0;0.25;1179
-0.01;0.0;0.26;1182
-0.0;0.0;0.26;1186
-0.0;0.0;0.26;1190
-0.01;-0.0;0.26;1193
-0.0;-0.01;0.26;1198
-0.0;-0.01;0.26;1202
-0.0;-0.02;0.26;1206
0.0;-0.02;0.26;1209
0.0;-0.02;0.25;1213
0.0;-0.02;0.26;1217
0.01;-0.01;0.26;1220
0.0;0.01;0.26;1224
0.0;0.0;0.26;1228
-0.0;0.02;0.26;1231
0.0;0.01;0.28;1235
-0.01;-0.01;0.26;1239
-0.01;0.0;0.26;1243
-0.0;-0.01;0.26;1247
0.0;-0.01;0.26;1250
0.0;-0.02;0.26;1254
0.0;-0.02;0.25;1258
0.0;-0.01;0.27;1261
-0.01;0.0;0.25;1265
-0.01;0.0;0.26;1269
-0.0;-0.0;0.26;1272
0.01;-0.01;0.26;1276
0.0;-0.01;0.26;1281
0.0;-0.01;0.25;1285
0.0;-0.01;0.26;1288
0.0;-0.01;0.26;1292
0.0;-0.0;0.26;1295
-0.0;0.0;0.26;1299
-0.0;0.0;0.26;1303
0.0;-0.01;0.26;1306
0.0;-0.01;0.26;1310
-0.0;-0.0;0.26;1314
0.0;-0.0;0.26;1318
-0.0;-0.01;0.26;1321
0.0;-0.01;0.26;1326
0.0;-0.01;0.26;1330
0.0;-0.01;0.26;1333
0.0;-0.01;0.26;1337
0.0;-0.01;0.26;1341
0.0;-0.01;0.26;1344
0.0;-0.01;0.26;1348
0.0;-0.01;0.26;1352
0.0;-0.01;0.26;1355
0.0;-0.01;0.26;1359
0.0;-0.01;0.26;1363
0.0;-0.01;0.26;1367
0.0;-0.01;0.26;1371
0.01;-0.01;0.26;1375
0.01;-0.01;0.26;1378
0.0;-0.01;0.26;1382
0.0;-0.01;0.26;1385
0.01;-0.01;0.26;1389
0.0;-0.01;0.26;1393
0.01;-0.01;0.26;1396
0.01;-0.01;0.26;1400
0.0;-0.01;0.26;1404
0.0;-0.01;0.26;1408
-0.0;-0.01;0.26;1412
-0.0;-0.01;0.26;1416
-0.01;-0.01;0.26;1420
-0.0;-0.01;0.26;1424
0.0;-0.01;0.26;1427
0.0;-0.01;0.26;1431
0.0;-0.01;0.26;1435
-0.0;-0.01;0.26;1438
-0.0;-0.01;0.26;1442
0.0;-0.01;0.25;1446
-0.0;-0.01;0.26;1451
-0.01;-0.01;0.26;1454
0.0;-0.01;0.26;1458
0.0;-0.01;0.26;1462
0.0;-0.01;0.26;1466
0.01;-0.01;0.25;1469
-0.0;-0.01;0.25;1473
0.0;-0.01;0.26;1477
0.0;-0.01;0.26;1480
0.0;-0.01;0.26;1484
0.0;-0.01;0.26;1488
0.0;-0.01;0.26;1491
0.0;-0.01;0.26;1496
0.0;-0.01;0.26;1500
0.0;-0.01;0.26;1503
0.0;-0.01;0.26;1507
0.0;-0.01;0.26;1510
0.0;-0.01;0.26;1514
0.0;-0.01;0.26;1518
0.0;-0.01;0.26;1521
0.0;-0.01;0.26;1525
0.0;-0.01;0.26;1529
0.0;-0.01;0.26;1532
0.0;-0.01;0.26;1537
0.0;-0.01;0.26;1541
0.0;-0.01;0.26;1544
0.0;-0.01;0.26;1548
0.0;-0.01;0.26;1552
0.0;-0.01;0.26;1555
0.0;-0.01;0.25;1559
0.0;-0.01;0.26;1563
0.0;-0.01;0.26;1566
0.0;-0.01;0.26;1570
0.0;-0.01;0.26;1574
0.0;-0.01;0.26;1577
0.0;-0.01;0.26;1582
0.0;-0.01;0.26;1586
0.0;-0.01;0.26;1589
0.0;-0.01;0.26;1593
0.0;-0.01;0.26;1597
0.0;-0.01;0.26;1600
0.0;-0.01;0.26;1604
0.0;-0.01;0.26;1607
0.0;-0.01;0.26;1611
0.0;-0.01;0.26;1615
0.0;-0.01;0.26;1618
0.0;-0.01;0.26;1623
0.0;-0.01;0.26;1627
0.0;-0.01;0.26;1630
0.0;-0.01;0.26;1634
0.0;-0.01;0.26;1638
0.0;-0.01;0.26;1641
0.0;-0.01;0.26;1645
0.0;-0.01;0.26;1649
0.0;-0.01;0.26;1652
0.0;-0.01;0.26;1656
0.0;-0.01;0.26;1660
0.0;-0.01;0.26;1664
0.0;-0.01;0.26;1668
0.0;-0.01;0.26;1672
0.0;-0.01;0.26;1675
0.0;-0.01;0.26;1679
0.0;-0.01;0.26;1683
0.0;-0.01;0.26;1686
0.0;-0.01;0.26;1690
0.0;-0.01;0.26;1693
0.0;-0.01;0.26;1697
0.0;-0.01;0.26;1701
0.0;-0.01;0.26;1704
0.0;-0.01;0.26;1709
0.0;-0.01;0.26;1713
0.0;-0.01;0.26;1716
0.0;-0.01;0.26;1720
0.0;-0.01;0.26;1724
0.0;-0.01;0.26;1727
0.0;-0.01;0.26;1731
0.0;-0.01;0.26;1735
0.0;-0.01;0.26;1738
0.0;-0.01;0.26;1742
0.0;-0.01;0.26;1746
0.0;-0.01;0.26;1750
0.0;-0.01;0.26;1754
0.0;-0.01;0.26;1758
0.0;-0.01;0.26;1761
0.0;-0.01;0.26;1765
0.0;-0.01;0.26;1769
0.0;-0.01;0.26;1772
0.0;-0.01;0.26;1776
0.0;-0.01;0.26;1779
0.0;-0.01;0.26;1783
0.0;-0.01;0.26;1787
0.0;-0.01;0.26;1790
0.0;-0.01;0.26;1795
0.0;-0.01;0.26;1799
0.0;-0.01;0.26;1802
0.0;-0.01;0.26;1806
0.0;-0.01;0.26;1810
0.0;-0.01;0.26;1813
0.0;-0.01;0.26;1817
0.0;-0.01;0.26;1821
0.0;-0.01;0.26;1824
0.0;-0.01;0.26;1828
0.0;-0.01;0.26;1832
0.0;-0.01;0.26;1836
0.0;-0.01;0.26;1840
0.0;-0.01;0.26;1844
0.0;-0.01;0.26;1847
0.0;-0.01;0.26;1851
0.0;-0.01;0.26;1855
0.0;-0.01;0.26;1858
0.0;-0.01;0.26;1862
0.0;-0.01;0.26;1865
0.0;-0.01;0.26;1869
0.0;-0.01;0.26;1873
0.0;-0.01;0.26;1876
0.0;-0.01;0.26;1881
0.0;-0.01;0.26;1885
0.0;-0.01;0.26;1888
0.0;-0.01;0.26;1892
0.0;-0.01;0.26;1896
0.0;-0.01;0.26;1899
0.0;-0.01;0.26;1903
0.0;-0.01;0.26;1907
0.0;-0.01;0.26;1910
0.0;-0.01;0.26;1914
0.0;-0.01;0.26;1918
0.0;-0.01;0.26;1922
0.0;-0.01;0.26;1926
0.0;-0.01;0.26;1930
0.0;-0.01;0.26;1933
0.0;-0.01;0.26;1937
0.0;-0.01;0.26;1941
0.0;-0.01;0.26;1944
0.0;-0.01;0.26;1948
0.0;-0.01;0.26;1951
0.0;-0.01;0.26;1955
0.0;-0.01;0.26;1959
0.0;-0.01;0.26;1963
0.0;-0.01;0.26;1967
0.0;-0.01;0.26;1971
0.0;-0.01;0.26;1974
0.0;-0.01;0.26;1978
0.0;-0.01;0.26;1982
0.01;-0.0;0.25;1985
0.0;-0.01;0.26;1989
0.0;-0.01;0.26;1993
0.0;-0.01;0.26;1996
0.0;-0.01;0.26;2000
0.0;-0.01;0.26;2004
0.0;-0.01;0.26;2008
0.0;-0.01;0.26;2012
0.0;-0.01;0.26;2016
0.0;-0.01;0.26;2019
0.0;-0.01;0.25;2023
0.02;0.01;0.23;2027
-0.01;-0.02;0.28;2030
0.01;-0.02;0.27;2034
0.02;-0.01;0.26;2037
-0.01;-0.01;0.25;2041
-0.01;0.0;0.25;2045
0.0;-0.01;0.26;2050
0.0;-0.02;0.27;2053
0.0;-0.01;0.26;2057
-0.0;-0.0;0.25;2061
0.0;-0.01;0.26;2064
0.0;-0.01;0.26;2068
0.0;-0.01;0.26;2072
0.0;-0.01;0.26;2075
0.0;-0.01;0.25;2079
0.0;-0.01;0.26;2083
0.0;-0.01;0.26;2086
0.0;-0.01;0.26;2091
0.0;-0.01;0.26;2095
0.0;-0.01;0.26;2098
0.0;-0.01;0.26;2102
0.0;-0.01;0.26;2106
0.0;-0.01;0.26;2109
0.0;-0.01;0.26;2113
0.0;-0.01;0.26;2117
0.0;-0.01;0.26;2120
0.0;-0.01;0.26;2124
0.0;-0.01;0.26;2127
0.0;-0.01;0.26;2131
0.0;-0.01;0.26;2136
0.0;-0.01;0.26;2139
0.0;-0.01;0.26;2143
0.0;-0.01;0.26;2147
0.0;-0.01;0.26;2150
0.0;-0.01;0.26;2154
0.0;-0.01;0.26;2158
0.0;-0.01;0.26;2161
0.0;-0.01;0.26;2165
0.0;-0.01;0.26;2169
0.0;-0.01;0.26;2172
0.0;-0.01;0.26;2177
0.0;-0.01;0.26;2181
0.0;-0.01;0.26;2184
0.0;-0.01;0.26;2188
0.0;-0.01;0.26;2192
0.0;-0.01;0.26;2195
0.0;-0.01;0.26;2199
0.0;-0.01;0.26;2203
0.0;-0.01;0.26;2206
0.0;-0.01;0.26;2210
0.0;-0.01;0.26;2213
0.0;-0.01;0.26;2217
0.0;-0.01;0.26;2222
0.0;-0.01;0.26;2225
0.0;-0.01;0.26;2229
0.0;-0.01;0.26;2233
0.0;-0.01;0.26;2236
0.0;-0.01;0.26;2240
0.0;-0.01;0.26;2244
0.0;-0.01;0.26;2247
0.0;-0.01;0.26;2251
0.0;-0.01;0.26;2255
0.0;-0.01;0.26;2258
0.0;-0.01;0.26;2263
0.0;-0.01;0.26;2267
0.0;-0.01;0.26;2270
-0.0;-0.01;0.26;2274
0.0;-0.01;0.26;2278
0.0;-0.01;0.26;2281
0.0;-0.01;0.26;2285
0.0;-0.01;0.26;2289
0.0;-0.01;0.26;2292
0.0;-0.01;0.26;2296
0.0;-0.01;0.26;2300
0.0;-0.01;0.26;2304
0.0;-0.01;0.26;2308
0.0;-0.01;0.26;2312
0.0;-0.01;0.26;2315
0.0;-0.01;0.26;2319
0.0;-0.01;0.26;2323
0.0;-0.01;0.26;2326
0.0;-0.01;0.26;2330
0.0;-0.01;0.26;2334
0.0;-0.01;0.26;2337
0.0;-0.01;0.26;2341
0.0;-0.01;0.26;2344
0.0;-0.01;0.26;2349
0.0;-0.01;0.26;2353
0.0;-0.01;0.26;2356
0.0;-0.01;0.26;2360
0.0;-0.01;0.26;2364
0.0;-0.01;0.26;2367
0.0;-0.01;0.26;2371
0.0;-0.01;0.26;2375
0.0;-0.01;0.26;2378
0.0;-0.01;0.26;2382
0.0;-0.01;0.26;2386
0.0;-0.01;0.26;2390
0.0;-0.01;0.26;2394
0.0;-0.01;0.26;2398
0.0;-0.01;0.26;2401
0.0;-0.01;0.26;2405
0.0;-0.01;0.26;2409
0.0;-0.01;0.26;2412
0.0;-0.01;0.26;2416
0.0;-0.01;0.26;2420
0.0;-0.01;0.26;2423
0.0;-0.01;0.26;2427
0.0;-0.01;0.26;2430
0.0;-0.01;0.26;2435
0.0;-0.01;0.26;2439
0.0;-0.01;0.26;2442
0.0;-0.01;0.26;2446
0.0;-0.01;0.26;2450
0.0;-0.01;0.26;2453
0.0;-0.01;0.26;2457
0.0;-0.01;0.26;2461
0.0;-0.01;0.26;2464
0.0;-0.01;0.26;2468
0.0;-0.01;0.26;2472
0.0;-0.01;0.26;2476
0.0;-0.01;0.26;2480
0.0;-0.01;0.26;2484
0.0;-0.01;0.26;2487
0.0;-0.01;0.26;2491
0.0;-0.01;0.26;2495
0.0;-0.01;0.26;2498
0.0;-0.01;0.26;2502
0.0;-0.01;0.26;2506
0.0;-0.01;0.26;2509
0.0;-0.01;0.26;2513
0.0;-0.01;0.26;2516
0.0;-0.01;0.26;2521
0.0;-0.01;0.26;2525
0.0;-0.01;0.26;2528
0.0;-0.01;0.26;2532
0.0;-0.01;0.26;2536
0.0;-0.01;0.26;2539
0.0;-0.01;0.26;2543
0.0;-0.01;0.26;2547
0.0;-0.01;0.26;2550
0.0;-0.01;0.26;2554
0.0;-0.01;0.26;2558
0.0;-0.01;0.26;2562
0.0;-0.01;0.26;2566
0.0;-0.01;0.26;2570
0.0;-0.01;0.26;2573
0.0;-0.01;0.26;2577
0.0;-0.01;0.26;2581
0.0;-0.01;0.26;2584
0.0;-0.01;0.26;2588
0.0;-0.01;0.26;2592
0.0;-0.01;0.26;2595
0.0;-0.01;0.26;2599
0.0;-0.01;0.26;2603
0.0;-0.01;0.26;2607
0.0;-0.01;0.26;2611
0.0;-0.01;0.26;2614
0.0;-0.01;0.26;2618
0.0;-0.01;0.26;2622
0.0;-0.01;0.26;2625
0.0;-0.01;0.26;2629
0.0;-0.01;0.26;2633
0.0;-0.01;0.26;2636
0.0;-0.01;0.26;2640
0.0;-0.01;0.26;2644
0.0;-0.01;0.26;2648
0.0;-0.01;0.26;2652
0.0;-0.01;0.26;2656
0.0;-0.01;0.26;2659
0.0;-0.01;0.26;2663
0.0;-0.01;0.26;2667
0.0;-0.01;0.26;2670
0.0;-0.01;0.26;2674
0.0;-0.01;0.26;2678
0.0;-0.01;0.26;2681
0.0;-0.01;0.26;2685
0.0;-0.01;0.26;2689
0.0;-0.01;0.26;2693
0.0;-0.01;0.26;2697
0.0;-0.01;0.26;2700
0.0;-0.01;0.26;2704
0.0;-0.01;0.26;2708
0.0;-0.01;0.26;2711
0.0;-0.01;0.26;2715
0.0;-0.01;0.26;2719
0.0;-0.01;0.26;2722
0.0;-0.01;0.26;2726
0.0;-0.01;0.26;2731
0.0;-0.01;0.26;2734
0.0;-0.01;0.26;2738
0.0;-0.01;0.26;2742
0.0;-0.01;0.26;2745
0.0;-0.01;0.26;2749
0.0;-0.01;0.26;2753
0.0;-0.01;0.26;2756
0.0;-0.01;0.26;2760
0.0;-0.01;0.26;2764
0.0;-0.01;0.26;2767
0.0;-0.01;0.26;2771
0.0;-0.01;0.26;2775
0.0;-0.01;0.26;2779
0.0;-0.01;0.26;2783
0.0;-0.01;0.26;2786
0.0;-0.01;0.26;2790
0.0;-0.01;0.26;2794
0.0;-0.01;0.26;2797
0.0;-0.01;0.26;2801
0.0;-0.01;0.26;2805
0.0;-0.01;0.26;2808
0.0;-0.01;0.26;2812
0.0;-0.01;0.26;2817
0.0;-0.01;0.26;2820
0.0;-0.01;0.26;2824
0.0;-0.01;0.26;2828
0.0;-0.01;0.26;2831
0.0;-0.01;0.26;2835
0.0;-0.01;0.26;2839
0.0;-0.01;0.26;2842
0.0;-0.01;0.26;2846
0.0;-0.01;0.26;2850
0.0;-0.01;0.26;2853
0.0;-0.01;0.26;2857
0.0;-0.01;0.26;2862
0.0;-0.01;0.26;2865
0.0;-0.01;0.26;2869
0.0;-0.01;0.26;2872
0.0;-0.01;0.26;2876
0.0;-0.01;0.26;2880
0.0;-0.01;0.26;2883
0.0;-0.01;0.26;2887
0.0;-0.01;0.26;2891
0.0;-0.01;0.26;2894
0.0;-0.01;0.26;2898
0.0;-0.01;0.26;2903
0.0;-0.01;0.26;2906
0.0;-0.01;0.26;2910
0.0;-0.01;0.26;2914
0.0;-0.01;0.26;2917
0.0;-0.01;0.26;2921
0.0;-0.01;0.26;2925
0.0;-0.01;0.26;2928
0.0;-0.01;0.26;2932
0.0;-0.01;0.26;2936
0.0;-0.01;0.26;2939
0.0;-0.01;0.26;2944
0.0;-0.01;0.26;2947
0.0;-0.01;0.26;2951
0.0;-0.01;0.26;2955
0.0;-0.01;0.26;2958
0.0;-0.01;0.26;2962
0.0;-0.01;0.26;2966
0.0;-0.01;0.26;2969
0.0;-0.01;0.26;2973
0.0;-0.01;0.26;2977
0.0;-0.01;0.26;2980
0.0;-0.01;0.26;2984
0.0;-0.01;0.26;2989
0.0;-0.01;0.26;2992
0.0;-0.01;0.26;2996
0.0;-0.01;0.26;3000
0.0;-0.01;0.26;3003
0.0;-0.01;0.26;3007
0.0;-0.01;0.26;3011
0.0;-0.01;0.26;3014
0.0;-0.01;0.26;3018
0.0;-0.01;0.26;3022
0.0;-0.01;0.26;3025
0.0;-0.01;0.26;3030
0.0;-0.01;0.26;3034
0.0;-0.01;0.26;3037
0.0;-0.01;0.26;3041
0.0;-0.01;0.26;3044
0.0;-0.01;0.26;3048
0.0;-0.01;0.26;3052
0.0;-0.01;0.26;3055
0.0;-0.01;0.26;3059
0.0;-0.01;0.26;3063
0.0;-0.01;0.26;3066
0.0;-0.01;0.26;3070
0.0;-0.01;0.26;3075
0.0;-0.01;0.26;3078
0.0;-0.01;0.26;3082
0.0;-0.01;0.26;3086
0.0;-0.01;0.26;3089
0.0;-0.01;0.26;3093
0.0;-0.01;0.26;3097
0.0;-0.01;0.26;3100
0.0;-0.01;0.26;3104
0.0;-0.01;0.26;3108
0.0;-0.01;0.26;3111
0.0;-0.01;0.26;3116
0.0;-0.01;0.26;3120
0.0;-0.01;0.26;3123
0.0;-0.01;0.26;3127
0.0;-0.01;0.26;3130
0.0;-0.01;0.26;3134
0.0;-0.01;0.26;3138
0.0;-0.01;0.26;3141
0.0;-0.01;0.26;3145
0.0;-0.01;0.26;3149
0.0;-0.01;0.26;3152
0.0;-0.01;0.26;3156
0.0;-0.01;0.26;3161
0.0;-0.01;0.26;3164
0.0;-0.01;0.26;3168
0.0;-0.01;0.26;3172
0.0;-0.01;0.26;3175
0.0;-0.01;0.26;3179
0.0;-0.01;0.26;3183
0.0;-0.01;0.26;3186
0.0;-0.01;0.26;3190
0.0;-0.01;0.26;3194
0.0;-0.01;0.26;3197
0.0;-0.01;0.26;3202
0.0;-0.01;0.26;3206
0.0;-0.01;0.26;3209
0.0;-0.01;0.26;3213
0.0;-0.01;0.26;3216
0.0;-0.01;0.26;3220
0.0;-0.01;0.26;3224
0.0;-0.01;0.26;3227
0.0;-0.01;0.26;3231
0.0;-0.01;0.26;3235
0.0;-0.01;0.26;3238
0.0;-0.01;0.26;3243
0.0;-0.01;0.26;3247
0.0;-0.01;0.26;3250
0.0;-0.01;0.26;3254
0.0;-0.01;0.26;3258
0.0;-0.01;0.26;3261
0.0;-0.01;0.26;3265
0.0;-0.01;0.26;3269
0.0;-0.01;0.26;3272
0.0;-0.01;0.26;3276
0.0;-0.01;0.26;3280
0.0;-0.01;0.26;3283
0.0;-0.01;0.26;3288
0.0;-0.01;0.26;3292
0.0;-0.01;0.26;3295
